8556, 0
8569, 0
8622, 0
8650, 0
8654, 0
8664, 0
8668, 0
8674, 0
8681, 0
8699, 0
8741, 0
8742, 0
8743, 0
8745, 0
8780, 0
8811, 0
8835, 0
8904, 0
8946, 0
8960, 0
8965, 0
8971, 0
8996, 0
8997, 0
9008, 0
9021, 0
9069, 0
9082, 0
9101, 0
9138, 0
9140, 0
9165, 0
9256, 0
9259, 0
9260, 0
9282, 0
9297, 0
9309, 0
9310, 0
9457, 0
9469, 0
9531, 0
9541, 0
9603, 0
9611, 0
9616, 0
9632, 0
9646, 0
9647, 0
9664, 0
9672, 0
9685, 0
9730, 0
9738, 0
9739, 0
9756, 0
9772, 0
9781, 0
9790, 0
9828, 0
9838, 0
9845, 2325
9875, 0
9914, 59
9945, 0
9966, 34912
9970, 626
925640, 0
925739, 0
925981, 0
926324, 0
926722, 0
926739, 0
926890, 0
926895, 0
926965, 78
927017, 0
927470, 0
927507, 1112
927585, 0
927682, 0
927727, 0
927752, 0
927844, 0
928254, 0
928466, 0
928467, 0
928636, 0
928669, 0
928779, 0
929022, 0
929535, 0
929645, 0
930128, 0
930254, 0
930300, 0
930956, 0
931106, 0
931316, 0
931356, 0
931370, 0
931657, 0
932308, 0
932486, 0
932710, 0
932784, 0
933188, 0
933471, 0
933477, 0
933674, 0
933780, 0
933831, 0
933834, 0
933852, 0
933901, 0
934076, 0
934326, 0
934632, 0
934665, 0
935037, 0
935515, 0
935706, 0
935755, 0
935841, 0
936113, 0
936363, 0
936630, 0
936987, 0
937074, 0
937447, 0
937577, 0
937589, 0
937602, 0
937847, 0
937890, 0
938177, 0
938326, 0
938385, 0
938528, 0
938586, 0
938602, 0
938656, 0
938663, 0
938701, 0
938708, 0
938717, 0
938757, 0
938833, 8648
939133, 361
939218, 191
939237, 0
939478, 0
940033, 139
940194, 0
940279, 0
940354, 0
940494, 0
940594, 0
940605, 0
941103, 0
941245, 0
941509, 0
941613, 4659
942358, 0
943404, 0
943416, 0
943426, 0
943575, 0
943685, 0
943790, 0
943917, 5462
943944, 0
944153, 0
944389, 0
944494, 0
944846, 380
944870, 2113
944906, 0
945161, 0
945225, 22
945774, 0
945803, 0
945957, 0
946149, 0
946226, 1905
946264, 0
946295, 0
946304, 2
946426, 0
946459, 0
946476, 0
946566, 0
946584, 0
946609, 606
946637, 0
946649, 0
946737, 0
946775, 180
946798, 0
946963, 0
947016, 0
947030, 0
947105, 0
947143, 0
947178, 0
947889, 0
948317, 0
948548, 0
948551, 0
948590, 0
948744, 0
948820, 0
948969, 0
948982, 0
949010, 0
949031, 0
949062, 0
949068, 0
949189, 0
949299, 0
949475, 0
949758, 0
949966, 13227
950041, 466
950130, 573
950226, 84
950444, 0
950777, 0
950990, 8
951105, 37152
951294, 0
951411, 0
951441, 0
951589, 0
951595, 0
951720, 0
951759, 0
952062, 69
952110, 0
952151, 0
952277, 0
952601, 12
952908, 0
952922, 0
953419, 0
953487, 0
953536, 0
953579, 0
954021, 0
954189, 0
954216, 560
954281, 0
954290, 73
954341, 0
954344, 0
954473, 0
954700, 1122
954779, 0
954858, 0
955665, 0
955698, 0
955728, 0
955956, 0
956071, 0
956258, 0
956336, 0
956421, 0
956483, 0
956499, 0
956653, 0
956675, 0
956887, 0
957001, 0
957027, 0
957051, 0
957085, 0
957110, 0
957200, 0
957598, 0
958031, 6495
958052, 0
958409, 0
958486, 0
958627, 3073
959122, 0
959229, 0
959928, 717
959966, 0
960268, 0
960361, 0
960585, 7145
960929, 0
961381, 0
961853, 0
962529, 0
962678, 0
962752, 0
962908, 0
962909, 0
962972, 0
963382, 0
963555, 0
963620, 0
964161, 560
964630, 0
965361, 0
965376, 0
965399, 0
965404, 0
965522, 0
965628, 0
965646, 0
965842, 0
966106, 0
966244, 0
966440, 0
966549, 0
966733, 0
967604, 0
968192, 0
968213, 0
968243, 0
968260, 0
968357, 0
968550, 0
969136, 0
969174, 0
969237, 0
969477, 0
969624, 0
969736, 0
970007, 0
970031, 0
970049, 0
970058, 0
970116, 0
970131, 0
970234, 0
970356, 0
970914, 0
971335, 0
971437, 0
971459, 0
971656, 0
971682, 0
971690, 0
971702, 0
971703, 0
971765, 0
971922, 0
972064, 0
972068, 0
972072, 0
972271, 0
972306, 0
972534, 0
972613, 0
972846, 0
972878, 0
973095, 0
973458, 0
973462, 0
973766, 0
973888, 0
974329, 0
974664, 0
974765, 0
974772, 0
974777, 0
974846, 0
974971, 0
975221, 0
976067, 0
976183, 0
976365, 0
976666, 0
977171, 0
977463, 0
977527, 0
977983, 0
978101, 0
978169, 0
978408, 0
978611, 0
978969, 0
979226, 0
979229, 0
979503, 0
980058, 0
980251, 0
980435, 0
980486, 0
980492, 0
980927, 0
980996, 0
981057, 0
981218, 0
981225, 0
981531, 0
981613, 0
981616, 0
981631, 0
981650, 0
981655, 0
981723, 0
981746, 0
981857, 0
981899, 0
981981, 0
983086, 0
983919, 0
983931, 0
983940, 0
984234, 0
984287, 0
984565, 0
984882, 41981
984884, 14
984885, 0
984929, 0
985106, 0
985187, 462
985619, 8749
985636, 0
985754, 0
985852, 0
986182, 0
986353, 0
986581, 0
986684, 0
986871, 0
987101, 0
987197, 0
987831, 0
987959, 0
988114, 0
988191, 0
988722, 0
988735, 0
988771, 0
989094, 0
989128, 0
989145, 0
989185, 0
989287, 0
989301, 0
989646, 0
989676, 0
989898, 0
989935, 0
989996, 0
990008, 0
990021, 0
990027, 0
990034, 0
990036, 0
990224, 0
990298, 0
990315, 0
990322, 0
990395, 0
990490, 0
990521, 0
990677, 0
990754, 0
990818, 0
990900, 0
990938, 0
991259, 0
991666, 0
991818, 0
991858, 0
991864, 0
991951, 0
992038, 0
992039, 0
992421, 0
992538, 0
992656, 0
992674, 0
992726, 0
992846, 0
993193, 0
993259, 0
993328, 0
993351, 0
993397, 0
993408, 0
993522, 0
993703, 0
993791, 0
993979, 0
993987, 0
994284, 0
994493, 0
994649, 0
994704, 0
994758, 0
994767, 0
995062, 0
995455, 0
995534, 0
995636, 0
995862, 0
995908, 0
996026, 0
996096, 0
996155, 0
996179, 0
996419, 0
996743, 0
996746, 0
996933, 0
997021, 0
997173, 0
997243, 0
997297, 0
997380, 0
997416, 0
997443, 0
997521, 0
997696, 0
997698, 0
997893, 0
998074, 0
998342, 0
998659, 0
998826, 0
998941, 0
999701, 0
999894, 0
1000175, 0
1000184, 0
1000441, 0
1000445, 0
1000634, 0
1001299, 0
1001490, 0
1001976, 0
1001985, 0
1002035, 0
1002247, 0
1002266, 0
1002307, 0
1002430, 0
1002526, 0
1002527, 0
1003043, 0
1003173, 0
1003435, 0
1003661, 0
1003699, 0
1003781, 0
1003802, 0
1004008, 0
1004285, 0
1004301, 0
1004644, 0
1004947, 0
1005207, 0
1005247, 0
1006035, 0
1006264, 0
1006293, 0
1006597, 8549
1006663, 0
1006763, 0
1006827, 0
1007356, 0
1007613, 0
1007744, 0
1007819, 0
1007969, 0
1008028, 0
1008074, 0
1008129, 0
1008342, 0
1008853, 0
1009486, 0
1009549, 0
1009552, 0
1009605, 0
1009789, 0
1009905, 0
1009999, 0
1010280, 0
1010421, 0
1010494, 0
1010539, 0
1010669, 0
1010712, 0
1010814, 0
1010815, 0
1010897, 0
1011242, 0
1011245, 0
1011332, 0
1011379, 1478
1011439, 0
1011474, 9345
1012146, 0
1012392, 0
1012806, 0
1012894, 0
1013210, 0
1013225, 0
1013226, 0
1013230, 0
1013257, 0
1013331, 0
1013505, 0
1013539, 0
1013550, 0
1013588, 0
1013680, 0
1013768, 0
1013950, 0
1013974, 0
1014066, 0
1014142, 0
1014170, 0
1014227, 0
1014256, 0
1014371, 0
1014399, 0
1014472, 0
1014669, 0
1014770, 0
1014906, 0
1015240, 0
1015795, 0
1016348, 0
1016449, 0
1016480, 0
1016706, 0
1017252, 0
1017293, 0
1017421, 0
1017423, 0
1018159, 0
1018203, 0
1018295, 0
1018347, 0
1018362, 0
1018365, 0
1018540, 0
1018814, 0
1018951, 0
1019195, 0
1019680, 0
1019925, 0
1020021, 0
1020847, 0
1021270, 0
1021521, 0
1021758, 0
1022321, 0
1022322, 0
1022443, 0
1022470, 0
1022571, 0
1022661, 0
1022738, 0
1022842, 0
1022947, 0
1023568, 0
1024183, 0
1024256, 0
1024314, 0
1024775, 0
1025190, 0
1025498, 0
1025523, 0
1025538, 0
1025794, 0
1025913, 0
1026482, 0
1026852, 0
1026935, 0
1027037, 0
1027207, 0
1027229, 0
1027252, 0
1027276, 0
1027285, 0
1027403, 0
1027608, 0
1027851, 0
1028233, 0
1028435, 0
1028589, 0
1028651, 0
1028978, 0
1029000, 0
1029051, 0
1029177, 0
1029246, 0
1029281, 0
1029440, 0
1029638, 0
1029780, 0
1029786, 0
1029962, 0
1030288, 0
1030381, 0
1030427, 0
1030582, 0
1030713, 0
1030879, 0
1031547, 0
1031713, 0
1031771, 0
1031956, 0
1031984, 0
1032155, 0
1032170, 0
1032180, 0
1032254, 0
1032530, 0
1032574, 0
1032599, 0
1032631, 0
1032856, 0
1032961, 0
1033037, 0
1033399, 0
1033505, 0
1033782, 0
1033828, 0
1033877, 0
1034358, 0
1034371, 0
1034453, 0
1034511, 0
1034563, 0
1034724, 0
1034826, 0
1035267, 0
1035534, 0
1035999, 0
1036106, 0
1036409, 0
1036866, 0
1037551, 262
1037598, 0
1037688, 0
1038753, 0
1038989, 0
1039022, 0
1039201, 0
1039224, 0
1039250, 0
1039260, 975
1039313, 0
1039444, 0
1039706, 1034
1039739, 629
1040239, 14
1040299, 0
1040380, 0
1040387, 0
1040391, 0
1041023, 261
1041090, 15
1041167, 0
1041204, 0
1041279, 0
1041298, 0
1041520, 218
1041534, 0
1041565, 0
1041698, 0
1041739, 0
1041846, 0
1041907, 1044
1041955, 0
1042259, 0
1042273, 0
1042463, 0
1042670, 0
1042722, 0
1042727, 0
1042768, 0
1042902, 0
1043252, 0
1043287, 0
1043443, 0
1043560, 0
1043769, 314
1044109, 1882
1044169, 0
1044303, 0
1044497, 8
1044685, 0
1044819, 0
1044862, 0
1044888, 0
1044941, 0
1045012, 4143
1045543, 0
1045640, 1837
1045944, 0
1046024, 0
1046247, 7926
1046549, 0
1046619, 0
1046672, 0
1046687, 0
1046736, 0
1046760, 0
1046863, 0
1046875, 0
1047071, 0
1047173, 0
1047175, 0
1047234, 0
1047595, 0
1047605, 0
1048205, 0
1048680, 0
1048909, 0
1049208, 0
1049273, 0
1049533, 0
1049610, 0
1049651, 0
1049666, 0
1049876, 0
1049925, 0
1050195, 0
1050544, 0
1050551, 34646
1050801, 129
1050944, 2001
1050980, 0
1050997, 0
1051310, 0
1051442, 0
1051793, 0
1051825, 393
1051942, 0
1052135, 0
1052290, 0
1052647, 4465
1052701, 0
1052786, 0
1053030, 0
1053115, 0
1053303, 0
1053364, 0
1053486, 0
1053589, 0
1053628, 0
1053659, 0
1054008, 0
1054389, 229
1054392, 790
1054629, 459
1054639, 0
1054916, 0
1055437, 418
1055454, 0
1055456, 0
1055647, 0
1056090, 0
1056276, 0
1056289, 0
1056409, 0
1056496, 0
1056568, 73
1056910, 0
1056961, 2
1057467, 0
1057551, 0
1057577, 0
1057616, 0
1057788, 0
1057827, 0
1057906, 0
1058025, 0
1058037, 0
1058067, 0
1058218, 113
1058864, 12
1058965, 277
1058994, 0
1059257, 0
1059791, 0
1059813, 7
1059827, 0
1059935, 0
1059960, 0
1060031, 2531
1060184, 0
1060220, 0
1060313, 0
1060511, 0
1060582, 0
1060606, 0
1060667, 0
1060721, 7414
1060747, 0
1060749, 2861
1060945, 0
1061100, 0
1061154, 0
1061166, 0
1061356, 0
1061469, 12778
1061511, 0
1061636, 0
1061675, 0
1062161, 0
1062467, 0
1062532, 0
1062541, 0
1062812, 0
1062826, 0
1063395, 0
1063408, 0
1063614, 0
1063661, 0
1063799, 2442
1063880, 182
1063885, 0
1063946, 1201
1063955, 0
1063976, 0
1063980, 0
1063982, 0
1064001, 0
1064009, 0
1064010, 0
1064021, 0
1064043, 0
1064051, 0
1064059, 0
1064082, 3212
1064099, 0
1064120, 0
1064127, 36
1064136, 0
1064151, 0
1064158, 0
1064160, 0
1064164, 0
1064169, 0
1064175, 0
1064178, 0
1064182, 0
1064200, 0
1064205, 0
1064210, 0
1064223, 0
1064269, 0
1064587, 0
1064622, 0
1064897, 0
1065199, 0
1065253, 0
1065301, 0
1065304, 0
1065357, 0
1065362, 0
1065470, 41
1065533, 74
1065623, 0
1065730, 127
1065823, 0
1066382, 0
1067062, 0
1067455, 26
1067537, 0
1068218, 80
1068363, 0
1068664, 0
1068844, 0
1068955, 371
1068987, 0
1069091, 371
1069300, 0
1069560, 0
1070126, 0
1070326, 0
1070476, 0
1070506, 0
1070569, 0
1070832, 0
1071100, 0
1071133, 0
1071289, 8185
1071357, 0
1071511, 0
1072853, 0
1072915, 2322
1072943, 0
1073082, 0
1073302, 0
1074656, 0
1075076, 68
1075209, 0
1075500, 0
1075512, 0
1075691, 0
1075915, 0
1075916, 0
1076026, 0
1076132, 0
1076270, 571
1076541, 92
1076735, 573
1076794, 373
1076929, 7488
1076955, 1780
1077330, 4254
1077353, 1648
1077409, 0
1077552, 0
1078205, 0
1078359, 1280
1079020, 0
1079109, 0
1079134, 0
1079396, 66
1079432, 2028
1079463, 0
1079469, 0
1079492, 0
1079500, 31
1079509, 0
1079517, 0
1079534, 62
1079611, 0
1079625, 0
1079629, 0
1079630, 2
1079634, 0
1079642, 0
1079941, 0
1080095, 0
1080186, 0
1080501, 0
1080517, 1700
1080619, 0
1081091, 0
1081242, 0
1081339, 0
1081431, 0
1081482, 0
1081527, 0
1081685, 0
1082229, 0
1082414, 0
1082517, 0
1082645, 0
1082703, 0
1082732, 165
1082784, 0
1083164, 0
1083699, 62102
1083844, 0
1083870, 0
1084066, 0
1084262, 0
1084420, 0
1084763, 0
1085317, 1017
1085588, 45
1085643, 0
1085678, 0
1086076, 0
1086142, 0
1086248, 0
1086391, 0
1086547, 589
1086559, 0
1086626, 8
1086708, 0
1086918, 0
1087273, 0
1087742, 0
1087745, 0
1088085, 0
1088143, 1158
1088425, 2225
1088674, 0
1088763, 17007
1088835, 0
1088971, 0
1088999, 0
1089178, 0
1089270, 34424
1089349, 0
1089941, 0
1090006, 0
1090079, 0
1090096, 0
1090852, 254
1090930, 0
1091054, 0
1091519, 1041
1092012, 0
1092077, 0
1092120, 0
1092500, 1948
1092543, 0
1092713, 0
1092739, 0
1092923, 3846
1093010, 0
1093496, 1983
1093623, 0
1094528, 73
1094574, 0
1094579, 322
1094698, 2
1094708, 407
1094712, 0
1095131, 671
1095325, 0
1095849, 0
1096619, 0
1096769, 0
1096826, 0
1097414, 0
1098169, 0
1098280, 0
1098410, 0
1098784, 4
1098818, 14299
1098915, 99
1098967, 0
1099352, 0
1100824, 0
1100856, 0
1100885, 0
1101069, 0
1101513, 0
1101579, 0
1101705, 0
1101742, 0
1101759, 0
1101984, 499
1102167, 0
1102498, 0
1102756, 221
1102836, 2598
1102959, 0
1103352, 0
1103376, 0
1103452, 1976
1103630, 0
1103872, 38
1104704, 0
1105022, 0
1105069, 0
1105163, 0
1105200, 0
1105383, 0
1105403, 0
1105426, 0
1105530, 0
1105551, 186
1105705, 0
1105825, 0
1106042, 58
1106055, 3989
1106205, 3896
1106305, 0
1107299, 536
1107549, 0
1107594, 0
1107596, 6063
1107642, 3441
1107647, 8305
1107783, 0
1107998, 0
1108276, 0
1108418, 0
1108546, 0
1108991, 0
1109117, 279
1109384, 470
1109552, 0
1109665, 0
1109958, 0
1110028, 0
1110102, 0
1110903, 501
1111218, 0
1111421, 0
1111552, 0
1111652, 0
1111897, 0
1112223, 2157
1112764, 0
1112827, 9902
1112869, 0
1112960, 120787
1113067, 0
1113837, 0
1114096, 0
1114155, 0
1114538, 0
1114567, 0
1114622, 0
1114733, 0
1114847, 0
1115033, 145
1115227, 0
1115308, 0
1115360, 0
1115439, 3098
1115652, 0
1115689, 782
1116094, 757
1117060, 26692
1117181, 0
1117392, 0
1117425, 0
1117711, 0
1117722, 0
1117728, 0
1117784, 0
1117988, 0
1118010, 2195
1118035, 46
1118042, 677
1118120, 0
1118198, 65
1118323, 0
1118379, 102
1118587, 0
1118654, 740
1118840, 0
1118968, 0
1119022, 0
1119090, 0
1119698, 0
1119719, 2744
1119856, 0
1120152, 0
1120160, 0
1120168, 5
1120214, 0
1120399, 91
1121184, 0
1121231, 0
1121326, 0
1121573, 0
1122026, 0
1122550, 28
1123538, 0
1123704, 0
1123994, 0
1124019, 0
1124032, 0
1124588, 0
1124646, 0
1124736, 0
1124947, 0
1125761, 0
1125766, 473
1125792, 0
1125883, 0
1126216, 127
1126536, 24424
1126592, 0
1126599, 0
1126643, 0
1126769, 0
1126932, 0
1127017, 0
1127038, 0
1127046, 0
1127106, 0
1127183, 0
1127304, 0
1127884, 506
1128541, 1499
1128783, 0
1128868, 0
1129018, 0
1129474, 0
1129601, 0
1129607, 0
1129827, 590
1130257, 0
1130408, 0
1130616, 0
1130770, 0
1130951, 46
1131136, 2056
1131159, 0
1131514, 6665
1131644, 0
1131790, 0
1132125, 1941
1132602, 158
1132713, 0
1132799, 0
1132936, 0
1133007, 0
1133059, 0
1133784, 0
1134099, 0
1134173, 0
1134243, 0
1134304, 34
1134562, 0
1134573, 0
1134614, 0
1134659, 20640
1134855, 0
1135092, 0
1135311, 419
1135333, 0
1135560, 0
1135573, 0
1135659, 1174
1135800, 0
1136057, 0
1136070, 0
1136206, 7930
1136456, 0
1136609, 0
1136614, 116750
1136715, 0
1136999, 57
1137033, 2124
1137435, 1
1137736, 538
1137868, 45
1137903, 0
1137997, 169
1138015, 0
1139338, 0
1139826, 0
1140512, 0
1140713, 0
1140781, 0
1140949, 0
1141462, 250
1141572, 0
1141591, 0
1141795, 0
1141901, 159
1141957, 0
1142324, 20
1142500, 0
1142946, 11
1143768, 53
1143777, 0
1143790, 0
1144483, 0
1144931, 202
1145262, 332
1145389, 0
1145521, 0
1145733, 0
1145820, 0
1145870, 0
1145955, 10049
1145964, 0
1146006, 0
1146188, 0
1146204, 153
1146421, 0
1146638, 4
1147236, 251
1147624, 0
1147871, 0
1148272, 0
1148393, 0
1148438, 0
1148525, 131
1148752, 0
1149133, 0
1149440, 0
1149587, 0
1149996, 0
1149999, 11447
1150012, 0
1151048, 0
1151084, 0
1151230, 0
1151504, 0
1151544, 0
1151595, 4
1151672, 805
1151991, 20097
1152079, 0
1152204, 0
1152258, 0
1152729, 0
1152831, 0
1152833, 1388
1153177, 0
1153192, 25091
1154994, 0
1155076, 0
1155141, 1515
1155738, 933
1155751, 0
1155952, 0
1155985, 0
1155993, 0
1156069, 0
1156527, 2270
1156793, 0
1157001, 0
1157056, 0
1157087, 0
1157298, 0
1157503, 0
1157832, 0
1157863, 3091
1157909, 0
1158591, 0
1158805, 0
1158905, 0
1158984, 111
1159010, 0
1159051, 0
1159283, 0
1159513, 2266
1159573, 3785
1159576, 78
1159579, 154
1159581, 17024
1159582, 0
1159584, 17136
1159587, 17076
1159640, 0
1159667, 0
1159779, 11
1160435, 0
1160484, 0
1160631, 0
1160722, 1
1160730, 0
1160756, 0
1160758, 0
1160762, 0
1160777, 0
1160971, 0
1161030, 217
1161199, 0
1161274, 0
1161746, 0
1161787, 452
1162051, 0
1162164, 0
1162259, 0
1162266, 285
1162620, 0
1163024, 2659
1163167, 20220
1163390, 0
1163412, 0
1163417, 0
1163574, 0
1163729, 0
1164057, 5
1164933, 425
1165316, 0
1166011, 0
1166059, 8408
1166062, 0
1166251, 0
1166461, 0
1166897, 131
1167036, 0
1167455, 10
1167559, 0
1168024, 0
1168160, 0
1168490, 0
1168600, 0
1168888, 0
1168930, 0
1169479, 0
1169621, 0
1169635, 0
1169707, 0
1169984, 20969
1169985, 216
1170097, 23
1170592, 0
1170611, 0
1170859, 0
1170871, 0
1171000, 0
1171302, 0
1172091, 0
1172230, 0
1172241, 0
1172433, 0
1172515, 0
1172760, 0
1172846, 0
1173018, 0
1173541, 4926
1173854, 0
1174091, 0
1174674, 0
1174850, 8341
1174905, 0
1174919, 0
1174991, 0
1175156, 0
1175381, 0
1175383, 0
1175649, 0
1175666, 0
1176439, 0
1176517, 10
1176530, 0
1176581, 0
1176875, 2559
1176876, 8
1177210, 481
1177236, 0
1177255, 0
1177284, 0
1177500, 11
1177509, 0
1177516, 10340
1178118, 0
1178445, 0
1178458, 0
1178658, 459
1178713, 0
1179063, 2024
1179136, 51
1179348, 0
1179492, 0
1179707, 184
1179950, 11401
1180178, 0
1180190, 0
1180453, 0
1180461, 0
1180641, 13918
1180732, 0
1181008, 0
1181109, 0
1181520, 0
1181555, 0
1181587, 0
1181710, 0
1181779, 0
1182058, 146
1182348, 0
1182359, 0
1182366, 0
1182515, 0
1182871, 0
1182975, 0
1183041, 3656
1183118, 1972
1183125, 0
1183126, 0
1183174, 0
1183212, 0
1183312, 0
1183505, 0
1183957, 920
1184043, 0
1184222, 0
1184426, 0
1184900, 0
1185274, 0
1185790, 0
1185840, 2549
1185917, 85
1186026, 0
1186137, 0
1186168, 0
1186249, 0
1186416, 0
1186980, 1540
1187268, 0
1187277, 0
1187311, 1108
1187410, 0
1187454, 0
1187667, 0
1187923, 158
1188090, 4259
1188115, 0
1188184, 3268
1188375, 0
1188460, 72
1188566, 0
1188576, 0
1188592, 0
1188599, 0
1188603, 0
1188604, 17
1188659, 0
1189218, 0
1189224, 924
1189425, 0
1189822, 0
1189937, 0
1190077, 418
1190223, 0
1190521, 2356
1190570, 0
1190670, 0
1190842, 56806
1190979, 0
1191027, 0
1191184, 0
1191387, 0
1191490, 0
1191526, 0
1191600, 0
1191751, 0
1191806, 0
1191936, 0
1192127, 0
1192305, 1271
1192443, 0
1192948, 0
1192971, 9872
1193387, 6654
1193682, 0
1193812, 0
1193823, 0
1193950, 0
1194015, 0
1194118, 0
1194251, 1825
1194259, 24175
1194595, 3956
1194760, 33
1194858, 81
1194874, 1499
1194986, 0
1195168, 64973
1195349, 0
1195425, 0
1195475, 0
1195954, 0
1196080, 19
1196512, 0
1196694, 0
1196708, 0
1196709, 2732
1196714, 0
1196931, 11
1196933, 1397
1197184, 0
1197201, 833
1197468, 0
1197941, 0
1197989, 0
1198360, 0
1198487, 0
1198671, 0
1198837, 0
1198965, 0
1199082, 0
1199090, 4402
1199124, 0
1199161, 312
1199510, 182
1199793, 110
1199886, 0
1199932, 0
1200028, 253
1200910, 0
1200971, 0
1202009, 0
1202193, 4688
1202269, 5
1202625, 0
1202814, 0
1202871, 0
1203063, 12246
1203067, 12
1203072, 369
1203086, 0
1203256, 0
1203438, 0
1203476, 0
1203569, 0
1204099, 0
1204127, 0
1204310, 2700
1204314, 0
1204368, 300
1204377, 0
1204436, 0
1204441, 0
1205107, 0
1205299, 407
1205315, 0
1205693, 9
1205754, 0
1206038, 0
1206071, 0
1206114, 21
1206169, 0
1206186, 0
1206197, 141
1206206, 0
1206236, 0
1206338, 0
1206461, 5643
1206605, 92902
1206673, 0
1206779, 0
1206859, 0
1206951, 0
1206990, 0
1207057, 0
1207119, 20
1207129, 0
1208003, 2
1208202, 0
1208345, 37964
1208367, 0
1208783, 0
1208810, 0
1208872, 37276
1209130, 380
1209159, 0
1209287, 0
1209446, 0
1209537, 0
1209759, 17342
1209810, 0
1209826, 0
1210658, 0
1210851, 0
1210879, 0
1211836, 0
1211868, 0
1211955, 29
1211986, 1078
1212009, 993
1212015, 0
1212039, 0
1212044, 44
1212157, 103
1212838, 0
1212890, 58
1213514, 87
1213658, 0
1213864, 0
1214002, 0
1214226, 0
1214512, 0
1214667, 3229
1215417, 0
1216187, 0
1216224, 0
1216721, 7880
1216914, 20027
1217123, 0
1217294, 986
1218406, 0
1218572, 512
1218618, 0
1219082, 0
1219251, 0
1219664, 0
1220499, 0
1220573, 0
1220619, 506
1220694, 0
1220855, 0
1220869, 0
1221023, 0
1221086, 0
1221496, 0
1221802, 0
1221919, 1875
1222267, 0
1222310, 0
1222493, 768
1222568, 0
1222578, 0
1222620, 0
1222689, 1917
1222903, 0
1223019, 0
1223424, 0
1223804, 0
1223920, 0
1225083, 0
1225632, 0
1225918, 2841
1226359, 0
1226927, 87
1226978, 0
1227094, 296
1227223, 0
1227519, 1030
1227675, 0
1228095, 0
1229368, 109
1229421, 0
1229566, 1508
1229692, 0
1229719, 0
1230415, 10
1230569, 0
1230618, 0
1230724, 0
1230835, 0
1231405, 0
1231476, 0
1231526, 0
1232254, 0
1232417, 0
1232419, 0
1232467, 0
1232841, 0
1232862, 0
1232914, 0
1232963, 0
1232986, 0
1233173, 0
1233715, 40899
1233851, 0
1233907, 0
1234129, 0
1234327, 0
1234385, 0
1234658, 670
1234735, 0
1235183, 72
1235289, 162
